Ticket ID,Customer ID,Order ID,Customer Query,Query Category,Sentiment,Priority,Created Date,Resolution Status,Escalation Status
TKT-100883,CUST-11135,ORD-724527,The secure setup for Quantum Laptop 15 fails with code ERR_CONNECTION_TIMED_OUT. I have tried restarting the router already.,Technical,Negative,urgent,2026-06-27,in_progress,No
TKT-100884,CUST-18318,ORD-403752,My card on file was charged 349 but I cancelled my plan last week. Refund needed ASAP.,Billing,Negative,medium,2026-06-04,pending,No
TKT-100885,CUST-15949,ORD-825517,What is the battery life of Secure Router Pro? Does it support fast charging on Samsung Galaxy S23?,Product,Negative,medium,2026-06-21,pending,No
TKT-100886,CUST-15795,ORD-388406,I'm experiencing slow speeds in Queens using iPad Air. Is there an outage in my area?,Technical,Negative,medium,2026-06-09,escalated,Yes
TKT-100887,CUST-14766,ORD-412094,I need to change my registered email from xavier.fisher@example.com to another address.,Account,Positive,urgent,2026-06-19,resolved,No
TKT-100888,CUST-10438,ORD-478379,Why was my account charged 349? I didn't purchase anything recently. Order reference is ORD-478379.,Billing,Neutral,low,2026-06-02,new,No
TKT-100889,CUST-12706,ORD-678936,I'm experiencing slow speeds in Seattle using iPhone 14 Pro. Is there an outage in my area?,Technical,Neutral,medium,2026-06-25,resolved,No
TKT-100890,CUST-16011,ORD-738798,I am unable to login on my Android Tablet. It keeps spinning and says ERR_SSL_HANDSHAKE_FAILED.,Technical,Positive,urgent,2026-06-23,in_progress,No
TKT-100891,CUST-14637,ORD-243462,I forgot my password and the reset email is not arriving. My email is kevin.evans@example.com.,Account,Neutral,medium,2026-06-18,resolved,No
TKT-100892,CUST-11941,ORD-641991,I ordered 4K HDR Monitor but the delivery address is incorrect. Can I change it to Seattle?,Shipping,Negative,urgent,2026-06-02,escalated,Yes
TKT-100893,CUST-10201,ORD-963191,How long does shipping to Nashville take for the Eco Charging Pad? I need it before Friday.,Shipping,Negative,low,2026-06-04,resolved,No
TKT-100894,CUST-13248,ORD-897893,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Neutral,low,2026-06-07,escalated,Yes
TKT-100895,CUST-19913,ORD-398020,I cannot change my username. It keeps saying invalid format. Please help.,Account,Neutral,urgent,2026-07-01,escalated,Yes
TKT-100896,CUST-13974,ORD-401625,I want to merge my old profile with my new one. Both are under Skyler Davis.,Account,Negative,urgent,2026-06-26,new,No
TKT-100897,CUST-12744,ORD-917109,Where is my package? The tracking for order ORD-917109 has not updated in 3 days. It was supposed to ship to Nashville. please assist asap.,Shipping,Positive,urgent,2026-06-26,in_progress,No
TKT-100898,CUST-13280,ORD-355806,I want to merge my old profile with my new one. Both are under Jordan Carter.,Account,Positive,low,2026-06-12,resolved,No
TKT-100899,CUST-13754,ORD-191710,Does Secure Router Pro support integration with iPad Air? I couldn't find this spec in the manual.,Product,Neutral,urgent,2026-06-10,escalated,Yes
TKT-100900,CUST-17964,ORD-931979,My card on file was charged 599 but I cancelled my plan last week. Refund needed ASAP.,Billing,Positive,urgent,2026-06-17,pending,No
TKT-100901,CUST-19325,ORD-922546,I forgot my password and the reset email is not arriving. My email is emily.watson@example.com.,Account,Positive,urgent,2026-06-05,in_progress,No
TKT-100902,CUST-16656,ORD-203535,I am looking at 4K HDR Monitor and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Positive,high,2026-06-07,escalated,Yes
TKT-100903,CUST-13930,ORD-343758,i want to merge my old profile with my new one. both are under ian perez.,Account,Positive,medium,2026-06-24,in_progress,No
TKT-100904,CUST-13559,ORD-602095,"My profile has been suspended for security reasons, it says error ERR_AUTH_FAILED_401. How can I unlock it?",Account,Positive,low,2026-06-06,new,No
TKT-100905,CUST-18499,ORD-355565,I received a notification that order ORD-355565 was returned to sender. Why did that happen?,Shipping,Positive,high,2026-06-23,resolved,No
TKT-100906,CUST-17813,ORD-539716,The secure setup for Quantum Laptop 15 fails with code ERR_CONNECTION_TIMED_OUT. I have tried restarting the router already.,Technical,Negative,high,2026-06-18,in_progress,No
TKT-100907,CUST-19664,ORD-787654,can you provide the tracking number or link for my shipping order ord-787654?,Shipping,Negative,urgent,2026-07-02,pending,No
TKT-100908,CUST-10407,ORD-302457,The software crashes on startup on my MacBook Pro M2. It worked fine yesterday but now displays ERR_CONNECTION_TIMED_OUT.,Technical,Neutral,medium,2026-06-03,new,No
TKT-100909,CUST-10413,ORD-148149,Why was my account charged 299? I didn't purchase anything recently. Order reference is ORD-148149.,Billing,Positive,low,2026-06-17,new,No
TKT-100910,CUST-10163,ORD-332405,how do i clean and maintain my noise-cancelling bud s? the user guide doesn't explain this well.,Product,Positive,low,2026-06-25,escalated,Yes
TKT-100911,CUST-11782,ORD-714886,Can you tell me the physical dimensions and weight of Secure Router Pro? I want to make sure it fits my desk.,Product,Neutral,urgent,2026-06-08,in_progress,No
TKT-100912,CUST-11319,ORD-262609,The software crashes on startup on my Windows Desktop. It worked fine yesterday but now displays ERR_AUTH_FAILED_401.,Technical,Neutral,low,2026-06-03,pending,No
TKT-100913,CUST-16567,ORD-516975,Could you send me the invoice for my purchase of Noise-Cancelling Bud S? Order ID is ORD-516975.,Billing,Negative,urgent,2026-07-02,new,No
TKT-100914,CUST-19713,ORD-228276,I forgot my password and the reset email is not arriving. My email is amelia.green@example.com.,Account,Neutral,urgent,2026-06-21,resolved,No
TKT-100915,CUST-13838,ORD-333197,My card on file was charged 129 but I cancelled my plan last week. Refund needed ASAP.,Billing,Negative,urgent,2026-06-25,pending,No
TKT-100916,CUST-14656,ORD-771851,I'm experiencing slow speeds in Raleigh using Samsung Galaxy S23. Is there an outage in my area?,Technical,Neutral,urgent,2026-06-07,new,No
TKT-100917,CUST-17529,ORD-586399,someone tried to access my profile from a different location. can you verify my login history?,Account,Positive,high,2026-06-24,pending,No
TKT-100918,CUST-18747,ORD-948785,Is Secure Router Pro compatible with Mac and Windows? I plan to use it on my Android Tablet.,Product,Neutral,low,2026-06-27,resolved,No
TKT-100919,CUST-10096,ORD-954671,How long does shipping to Fort Worth take for the Ultra Smartwatch v2? I need it before Friday.,Shipping,Neutral,high,2026-06-25,new,No
TKT-100920,CUST-12286,ORD-626838,Someone tried to access my profile from a different location. Can you verify my login history?,Account,Neutral,low,2026-06-02,in_progress,No
TKT-100921,CUST-15763,ORD-340086,My iPhone 14 Pro is throwing error ERR_RESOURCE_NOT_FOUND_404 when trying to connect to the server. Please help.,Technical,Negative,urgent,2026-06-26,resolved,No
TKT-100922,CUST-15041,ORD-118428,I received a notification that order ORD-118428 was returned to sender. Why did that happen?,Shipping,Positive,high,2026-06-10,resolved,No
TKT-100923,CUST-19945,ORD-533801,I cannot change my username. It keeps saying invalid format. Please help.,Account,Positive,high,2026-06-03,escalated,Yes
TKT-100924,CUST-11903,ORD-773014,I forgot my password and the reset email is not arriving. My email is victor.miller@example.com.,Account,Neutral,medium,2026-06-21,pending,No
TKT-100925,CUST-15788,ORD-802483,Why was my account charged 199? I didn't purchase anything recently. Order reference is ORD-802483. please assist asap.,Billing,Negative,high,2026-06-07,in_progress,No
TKT-100926,CUST-12755,ORD-325401,the secure setup for pro headphones x fails with code err_db_timeout_504. i have tried restarting the router already.,Technical,Negative,low,2026-06-29,escalated,Yes
TKT-100927,CUST-10995,ORD-814937,i need to update my billing address from denver to my new home. can you help me?,Billing,Positive,high,2026-06-29,escalated,Yes
TKT-100928,CUST-11389,ORD-492657,How long does shipping to Indianapolis take for the Secure Router Pro? I need it before Friday.,Shipping,Neutral,medium,2026-06-10,in_progress,No
TKT-100929,CUST-13759,ORD-713157,How long does shipping to Seattle take for the Secure Router Pro? I need it before Friday.,Shipping,Positive,high,2026-07-02,resolved,No
TKT-100930,CUST-17764,ORD-545780,how can i delete my profile? i no longer wish to use this service. my customer name is chloe ortiz.,Account,Negative,urgent,2026-06-04,pending,No
TKT-100931,CUST-19950,ORD-577758,The package containing my Ultra Smartwatch v2 is stuck at the local hub in Urbana. Please check on it.,Shipping,Negative,medium,2026-06-18,new,No
TKT-100932,CUST-14495,ORD-717649,Can you provide the tracking number or link for my shipping order ORD-717649?,Shipping,Negative,low,2026-06-08,resolved,No
TKT-100933,CUST-11886,ORD-225154,The secure setup for Secure Router Pro fails with code ERR_CONNECTION_TIMED_OUT. I have tried restarting the router already.,Technical,Positive,high,2026-06-25,pending,No
TKT-100934,CUST-19347,ORD-230789,"My profile has been suspended for security reasons, it says error ERR_INVALID_LICENSE_KEY. How can I unlock it?",Account,Neutral,high,2026-06-24,resolved,No
TKT-100935,CUST-18735,ORD-134528,where is my package? the tracking for order ord-134528 has not updated in 3 days. it was supposed to ship to phoenix.,Shipping,Neutral,medium,2026-06-10,in_progress,No
TKT-100936,CUST-18491,ORD-727651,"I'm trying to buy Ultra Smartwatch v2 from Los Angeles, but the payment keeps failing with billing code ERR_INVALID_LICENSE_KEY.",Billing,Neutral,low,2026-06-22,in_progress,No
TKT-100937,CUST-12858,ORD-620505,I forgot my password and the reset email is not arriving. My email is wyatt.anderson@example.com.,Account,Negative,high,2026-06-16,pending,No
TKT-100938,CUST-14245,ORD-239205,I am requesting a refund for order ORD-239205 since the product arrived damaged. The total amount was $349.,Billing,Negative,high,2026-06-22,escalated,Yes
TKT-100939,CUST-11180,ORD-643903,I ordered Pro Headphones X but the delivery address is incorrect. Can I change it to Wichita?,Shipping,Neutral,medium,2026-07-01,resolved,No
TKT-100940,CUST-10878,ORD-702563,Could you send me the invoice for my purchase of Quantum Laptop 15? Order ID is ORD-702563.,Billing,Neutral,high,2026-06-28,pending,No
TKT-100941,CUST-17872,ORD-945695,"The delivery status for order ORD-945695 says delivered, but I haven't received anything at my home in Miami.",Shipping,Neutral,low,2026-06-28,escalated,Yes
TKT-100942,CUST-18121,ORD-655921,Can you help me debug the sync issue on Android Tablet? It shows database error ERR_DB_TIMEOUT_504 constantly.,Technical,Positive,low,2026-06-02,new,No
TKT-100943,CUST-17091,ORD-706636,i am requesting a refund for order ord-706636 since the product arrived damaged. the total amount was $1499.,Billing,Neutral,high,2026-06-25,escalated,Yes
TKT-100944,CUST-14881,ORD-830247,Does Pro Headphones X support integration with iPhone 14 Pro? I couldn't find this spec in the manual.,Product,Positive,low,2026-06-26,resolved,No
TKT-100945,CUST-18821,ORD-341913,I need to update my billing address from Chicago to my new home. Can you help me?,Billing,Negative,medium,2026-06-26,new,No
TKT-100946,CUST-12004,ORD-533857,"The delivery status for order ORD-533857 says delivered, but I haven't received anything at my home in Tampa.",Shipping,Positive,medium,2026-06-03,in_progress,No
TKT-100947,CUST-14429,ORD-234159,my windows desktop is throwing error err_resource_not_found_404 when trying to connect to the server. please help.,Technical,Negative,medium,2026-06-04,resolved,No
TKT-100948,CUST-15221,ORD-615981,Can you help me debug the sync issue on iPad Air? It shows database error ERR_RESOURCE_NOT_FOUND_404 constantly.,Technical,Negative,medium,2026-07-02,new,No
TKT-100949,CUST-13279,ORD-566980,Can you help me debug the sync issue on Dell XPS 13? It shows database error ERR_AUTH_FAILED_401 constantly.,Technical,Neutral,low,2026-06-03,resolved,No
TKT-100950,CUST-16186,ORD-633455,The package containing my Quantum Laptop 15 is stuck at the local hub in Denver. Please check on it.,Shipping,Positive,low,2026-06-16,resolved,No
TKT-100951,CUST-15211,ORD-278850,I am looking at Pro Headphones X and wanted to know if it comes with a warranty. What does the warranty cover?,Product,Neutral,urgent,2026-06-21,new,No
TKT-100952,CUST-19590,ORD-213403,I forgot my password and the reset email is not arriving. My email is casey.jones@example.com.,Account,Negative,low,2026-06-23,in_progress,No
TKT-100953,CUST-12925,ORD-927988,I ordered Secure Router Pro but the delivery address is incorrect. Can I change it to Indianapolis?,Shipping,Negative,urgent,2026-06-11,escalated,Yes
TKT-100954,CUST-16341,ORD-403230,Why was my account charged 1499? I didn't purchase anything recently. Order reference is ORD-403230.,Billing,Negative,urgent,2026-06-08,in_progress,No
TKT-100955,CUST-15710,ORD-469632,Is 4K HDR Monitor compatible with Mac and Windows? I plan to use it on my Samsung Galaxy S23.,Product,Positive,medium,2026-06-29,pending,No
TKT-100956,CUST-16521,ORD-114223,Why was my account charged 599? I didn't purchase anything recently. Order reference is ORD-114223.,Billing,Negative,urgent,2026-06-15,in_progress,No
TKT-100957,CUST-12016,ORD-351699,I am unable to login on my Dell XPS 13. It keeps spinning and says ERR_DB_TIMEOUT_504.,Technical,Neutral,medium,2026-06-15,resolved,No
TKT-100958,CUST-18479,ORD-404587,I need to update my billing address from Boston to my new home. Can you help me?,Billing,Positive,urgent,2026-06-04,escalated,Yes
TKT-100959,CUST-15998,ORD-339973,I need to change my registered email from sam.irvin@example.com to another address.,Account,Negative,urgent,2026-06-18,resolved,No
TKT-100960,CUST-15686,ORD-244072,Where is my package? The tracking for order ORD-244072 has not updated in 3 days. It was supposed to ship to Queens.,Shipping,Negative,urgent,2026-06-10,pending,No
TKT-100961,CUST-13362,ORD-987237,I want to compare Ultra Smartwatch v2 with other models. What are the key advantages of this version?,Product,Negative,medium,2026-06-05,resolved,No
TKT-100962,CUST-16610,ORD-838509,Why was my account charged 199? I didn't purchase anything recently. Order reference is ORD-838509.,Billing,Negative,low,2026-06-09,pending,No
TKT-100963,CUST-11298,ORD-558897,How long does shipping to Xenia take for the Ultra Smartwatch v2? I need it before Friday.,Shipping,Negative,high,2026-06-30,pending,No
TKT-100964,CUST-15882,ORD-969561,"Hi, I noticed a double charge of $129 on my credit card for order ORD-969561. Can you please issue a refund?",Billing,Positive,urgent,2026-06-14,resolved,No
TKT-100965,CUST-10288,ORD-917038,Is Noise-Cancelling Bud S compatible with Mac and Windows? I plan to use it on my MacBook Pro M2.,Product,Negative,low,2026-06-14,pending,No
