Order ID,Customer ID,Product Name,Product Category,Order Date,Order Amount,Payment Status,Delivery Status,Expected Delivery Date,Refund Status,Warranty Status
ORD-783189,CUST-10922,Noise-Cancelling Bud S,Audio,2026-03-26,129,Paid,Not Shipped,2026-04-02,None,Active
ORD-809719,CUST-10922,4K HDR Monitor,Display,2026-04-02,599,Processing Refund,Cancelled,2026-04-08,Processing,Active
ORD-819932,CUST-10922,4K HDR Monitor,Display,2026-04-04,599,Paid,Delivered,2026-04-07,None,Active
ORD-993969,CUST-10923,Quantum Laptop 15,Computing,2023-10-16,1499,Refunded,Delivered,2023-10-22,Completed,Expired
ORD-825362,CUST-10923,Noise-Cancelling Bud S,Audio,2023-10-21,129,Paid,Not Shipped,2023-10-28,None,Expired
ORD-530437,CUST-10923,4K HDR Monitor,Display,2023-10-28,599,Paid,Delivered,2023-11-04,None,Expired
ORD-743730,CUST-10923,4K HDR Monitor,Display,2023-10-26,599,Unpaid,Delivered,2023-10-31,None,Expired
ORD-904717,CUST-10924,4K HDR Monitor,Display,2025-04-13,599,Paid,Cancelled,2025-04-18,None,Expired
ORD-489907,CUST-10924,Eco Charging Pad,Accessories,2025-04-09,49,Processing Refund,Cancelled,2025-04-15,Processing,No Warranty
ORD-314367,CUST-10925,Quantum Laptop 15,Computing,2025-09-03,1499,Refunded,Delivered,2025-09-06,Completed,Active
ORD-519755,CUST-10925,Eco Charging Pad,Accessories,2025-09-14,49,Paid,Delivered,2025-09-19,None,No Warranty
ORD-440306,CUST-10926,Noise-Cancelling Bud S,Audio,2025-02-18,129,Paid,Delivered,2025-02-23,None,Expired
ORD-363874,CUST-10926,Secure Router Pro,Networking,2025-02-06,199,Paid,Cancelled,2025-02-09,None,Expired
ORD-983048,CUST-10926,Secure Router Pro,Networking,2025-02-21,199,Paid,Delivered,2025-02-27,None,Expired
ORD-977885,CUST-10926,4K HDR Monitor,Display,2025-02-16,599,Paid,In Transit,2025-02-23,None,Expired
ORD-909062,CUST-10927,Quantum Laptop 15,Computing,2026-05-07,1499,Paid,Delivered,2026-05-12,None,Active
ORD-897532,CUST-10927,Secure Router Pro,Networking,2026-05-02,199,Refunded,Delivered,2026-05-08,Completed,Active
ORD-577159,CUST-10927,Eco Charging Pad,Accessories,2026-05-13,49,Refunded,Delivered,2026-05-17,Completed,No Warranty
ORD-730445,CUST-10927,4K HDR Monitor,Display,2026-05-03,599,Paid,Cancelled,2026-05-08,None,Active
ORD-855403,CUST-10927,Quantum Laptop 15,Computing,2026-05-12,1499,Paid,In Transit,2026-05-19,None,Active
ORD-476456,CUST-10928,Eco Charging Pad,Accessories,2024-01-17,49,Paid,In Transit,2024-01-20,None,No Warranty
ORD-339494,CUST-10928,Eco Charging Pad,Accessories,2024-01-24,49,Processing Refund,Delivered,2024-01-30,Processing,No Warranty
ORD-551825,CUST-10929,Ultra Smartwatch v2,Wearables,2024-04-29,349,Paid,Cancelled,2024-05-02,None,Expired
ORD-256365,CUST-10929,Ultra Smartwatch v2,Wearables,2024-04-18,349,Processing Refund,Delivered,2024-04-24,Processing,Expired
ORD-411609,CUST-10929,Noise-Cancelling Bud S,Audio,2024-04-29,129,Refunded,Not Shipped,2024-05-02,Completed,Expired
ORD-681561,CUST-10929,4K HDR Monitor,Display,2024-05-05,599,Paid,Delivered,2024-05-10,None,Expired
ORD-132529,CUST-10929,Secure Router Pro,Networking,2024-04-21,199,Paid,Cancelled,2024-04-27,None,Expired
ORD-492762,CUST-10930,Quantum Laptop 15,Computing,2025-05-31,1499,Paid,Cancelled,2025-06-04,None,Expired
ORD-977770,CUST-10931,Quantum Laptop 15,Computing,2026-03-28,1499,Paid,In Transit,2026-04-04,None,Active
ORD-797708,CUST-10931,Pro Headphones X,Audio,2026-03-26,299,Paid,Delivered,2026-03-31,None,Active
ORD-997447,CUST-10932,Ultra Smartwatch v2,Wearables,2024-06-21,349,Refunded,Not Shipped,2024-06-26,Completed,Expired
ORD-526308,CUST-10932,Eco Charging Pad,Accessories,2024-06-18,49,Processing Refund,Delivered,2024-06-23,Processing,No Warranty
ORD-864456,CUST-10932,Eco Charging Pad,Accessories,2024-06-10,49,Unpaid,Not Shipped,2024-06-17,None,No Warranty
ORD-493295,CUST-10933,Quantum Laptop 15,Computing,2025-01-10,1499,Paid,Not Shipped,2025-01-16,None,Expired
ORD-467629,CUST-10933,Ultra Smartwatch v2,Wearables,2025-01-11,349,Processing Refund,Cancelled,2025-01-17,Processing,Expired
ORD-691738,CUST-10933,Pro Headphones X,Audio,2025-01-08,299,Paid,Not Shipped,2025-01-15,None,Expired
ORD-876260,CUST-10933,Ultra Smartwatch v2,Wearables,2025-01-18,349,Paid,Delivered,2025-01-23,None,Expired
ORD-375723,CUST-10933,Secure Router Pro,Networking,2025-01-11,199,Unpaid,Delivered,2025-01-18,None,Expired
ORD-730783,CUST-10934,Ultra Smartwatch v2,Wearables,2024-07-02,349,Paid,Cancelled,2024-07-07,None,Expired
ORD-687992,CUST-10934,Pro Headphones X,Audio,2024-07-03,299,Unpaid,Not Shipped,2024-07-10,None,Expired
ORD-461573,CUST-10934,Noise-Cancelling Bud S,Audio,2024-06-23,129,Processing Refund,In Transit,2024-06-28,Processing,Expired
ORD-933364,CUST-10934,Secure Router Pro,Networking,2024-07-01,199,Paid,Not Shipped,2024-07-04,None,Expired
ORD-849279,CUST-10935,4K HDR Monitor,Display,2024-09-15,599,Paid,In Transit,2024-09-18,None,Expired
ORD-996240,CUST-10935,Ultra Smartwatch v2,Wearables,2024-09-12,349,Paid,In Transit,2024-09-19,None,Expired
ORD-548670,CUST-10935,Noise-Cancelling Bud S,Audio,2024-09-23,129,Refunded,Delivered,2024-09-30,Completed,Expired
ORD-718702,CUST-10935,Secure Router Pro,Networking,2024-09-13,199,Paid,Not Shipped,2024-09-17,None,Expired
ORD-387390,CUST-10935,Ultra Smartwatch v2,Wearables,2024-09-17,349,Paid,Not Shipped,2024-09-23,None,Expired
ORD-967739,CUST-10936,Pro Headphones X,Audio,2026-04-17,299,Paid,Delivered,2026-04-22,None,Active
ORD-495777,CUST-10936,Noise-Cancelling Bud S,Audio,2026-04-08,129,Paid,Delivered,2026-04-13,None,Active
ORD-559929,CUST-10936,Quantum Laptop 15,Computing,2026-04-05,1499,Paid,Delivered,2026-04-10,None,Active
ORD-968972,CUST-10936,Ultra Smartwatch v2,Wearables,2026-04-17,349,Paid,Delivered,2026-04-23,None,Active
ORD-441102,CUST-10936,4K HDR Monitor,Display,2026-04-04,599,Paid,Delivered,2026-04-07,None,Active
ORD-110344,CUST-10937,Pro Headphones X,Audio,2024-09-06,299,Paid,Cancelled,2024-09-10,None,Expired
ORD-247265,CUST-10938,Quantum Laptop 15,Computing,2025-01-13,1499,Paid,Delivered,2025-01-17,None,Expired
ORD-581082,CUST-10938,Quantum Laptop 15,Computing,2025-01-19,1499,Refunded,Not Shipped,2025-01-24,Completed,Expired
ORD-415666,CUST-10938,Quantum Laptop 15,Computing,2025-01-20,1499,Paid,Not Shipped,2025-01-23,None,Expired
ORD-179090,CUST-10938,Ultra Smartwatch v2,Wearables,2025-01-26,349,Paid,Delivered,2025-01-30,None,Expired
ORD-887197,CUST-10939,Noise-Cancelling Bud S,Audio,2024-03-20,129,Refunded,In Transit,2024-03-25,Completed,Expired
ORD-468017,CUST-10939,Pro Headphones X,Audio,2024-03-20,299,Refunded,In Transit,2024-03-25,Completed,Expired
ORD-280932,CUST-10940,4K HDR Monitor,Display,2024-09-01,599,Paid,Delivered,2024-09-05,None,Expired
ORD-426833,CUST-10940,Eco Charging Pad,Accessories,2024-08-27,49,Paid,Cancelled,2024-09-03,None,No Warranty
ORD-484287,CUST-10940,Ultra Smartwatch v2,Wearables,2024-09-10,349,Unpaid,Delivered,2024-09-14,None,Expired
ORD-951270,CUST-10941,Eco Charging Pad,Accessories,2023-12-21,49,Paid,In Transit,2023-12-26,None,No Warranty
ORD-550318,CUST-10942,Noise-Cancelling Bud S,Audio,2025-05-18,129,Paid,Cancelled,2025-05-22,None,Expired
ORD-744164,CUST-10942,Eco Charging Pad,Accessories,2025-05-16,49,Paid,Not Shipped,2025-05-20,None,No Warranty
ORD-773490,CUST-10942,Secure Router Pro,Networking,2025-05-15,199,Unpaid,Delivered,2025-05-22,None,Expired
ORD-955445,CUST-10942,Pro Headphones X,Audio,2025-05-19,299,Unpaid,Delivered,2025-05-25,None,Expired
ORD-568669,CUST-10943,Noise-Cancelling Bud S,Audio,2026-03-15,129,Paid,Cancelled,2026-03-22,None,Active
ORD-878215,CUST-10943,Noise-Cancelling Bud S,Audio,2026-03-18,129,Paid,Cancelled,2026-03-25,None,Active
ORD-349576,CUST-10943,Noise-Cancelling Bud S,Audio,2026-03-22,129,Paid,Delivered,2026-03-28,None,Active
ORD-946835,CUST-10943,Noise-Cancelling Bud S,Audio,2026-03-28,129,Paid,Cancelled,2026-04-03,None,Active
ORD-769275,CUST-10944,Eco Charging Pad,Accessories,2024-12-03,49,Refunded,Not Shipped,2024-12-07,Completed,No Warranty
ORD-220351,CUST-10944,Ultra Smartwatch v2,Wearables,2024-11-27,349,Paid,Delivered,2024-11-30,None,Expired
ORD-695498,CUST-10944,Secure Router Pro,Networking,2024-12-04,199,Paid,Delivered,2024-12-10,None,Expired
ORD-764856,CUST-10944,Ultra Smartwatch v2,Wearables,2024-11-29,349,Refunded,Cancelled,2024-12-04,Completed,Expired
ORD-590927,CUST-10944,Noise-Cancelling Bud S,Audio,2024-11-22,129,Paid,Delivered,2024-11-25,None,Expired
ORD-332633,CUST-10945,4K HDR Monitor,Display,2023-11-04,599,Processing Refund,Cancelled,2023-11-08,Processing,Expired
ORD-530821,CUST-10945,4K HDR Monitor,Display,2023-11-08,599,Refunded,Delivered,2023-11-11,Completed,Expired
ORD-212635,CUST-10945,Quantum Laptop 15,Computing,2023-11-07,1499,Processing Refund,Not Shipped,2023-11-13,Processing,Expired
ORD-631001,CUST-10946,Noise-Cancelling Bud S,Audio,2025-04-17,129,Unpaid,In Transit,2025-04-22,None,Expired
ORD-209726,CUST-10946,Pro Headphones X,Audio,2025-04-26,299,Paid,Delivered,2025-04-30,None,Expired
ORD-172550,CUST-10946,4K HDR Monitor,Display,2025-04-26,599,Unpaid,In Transit,2025-04-29,None,Expired
ORD-751687,CUST-10946,Quantum Laptop 15,Computing,2025-04-11,1499,Paid,Delivered,2025-04-15,None,Expired
ORD-173690,CUST-10946,Ultra Smartwatch v2,Wearables,2025-04-22,349,Paid,Not Shipped,2025-04-26,None,Expired
ORD-919832,CUST-10947,Noise-Cancelling Bud S,Audio,2023-11-05,129,Paid,Cancelled,2023-11-09,None,Expired
ORD-144044,CUST-10947,Pro Headphones X,Audio,2023-11-13,299,Paid,In Transit,2023-11-18,None,Expired
ORD-429965,CUST-10947,Quantum Laptop 15,Computing,2023-11-05,1499,Processing Refund,Delivered,2023-11-11,Processing,Expired
ORD-272063,CUST-10947,Noise-Cancelling Bud S,Audio,2023-10-31,129,Paid,Not Shipped,2023-11-06,None,Expired
ORD-755685,CUST-10947,Eco Charging Pad,Accessories,2023-11-03,49,Unpaid,In Transit,2023-11-07,None,No Warranty
ORD-137606,CUST-10948,Ultra Smartwatch v2,Wearables,2023-12-15,349,Paid,Not Shipped,2023-12-22,None,Expired
ORD-838825,CUST-10949,Eco Charging Pad,Accessories,2026-04-22,49,Paid,Delivered,2026-04-26,None,No Warranty
ORD-924549,CUST-10949,Noise-Cancelling Bud S,Audio,2026-04-12,129,Paid,Delivered,2026-04-19,None,Active
ORD-127938,CUST-10950,Quantum Laptop 15,Computing,2025-02-11,1499,Refunded,Delivered,2025-02-17,Completed,Expired
ORD-933563,CUST-10950,Eco Charging Pad,Accessories,2025-02-13,49,Unpaid,Not Shipped,2025-02-16,None,No Warranty
ORD-445418,CUST-10950,Ultra Smartwatch v2,Wearables,2025-02-07,349,Refunded,Cancelled,2025-02-12,Completed,Expired
ORD-226431,CUST-10951,Pro Headphones X,Audio,2025-10-13,299,Unpaid,Not Shipped,2025-10-18,None,Active
ORD-114137,CUST-10951,Noise-Cancelling Bud S,Audio,2025-10-10,129,Paid,Delivered,2025-10-15,None,Active
ORD-579466,CUST-10951,Ultra Smartwatch v2,Wearables,2025-10-01,349,Paid,Delivered,2025-10-07,None,Active
ORD-273709,CUST-10951,Pro Headphones X,Audio,2025-10-02,299,Unpaid,Not Shipped,2025-10-08,None,Active
ORD-986801,CUST-10952,Pro Headphones X,Audio,2025-09-24,299,Refunded,Not Shipped,2025-09-30,Completed,Active
ORD-562783,CUST-10953,4K HDR Monitor,Display,2024-07-26,599,Paid,Not Shipped,2024-08-02,None,Expired
ORD-568709,CUST-10953,Quantum Laptop 15,Computing,2024-07-22,1499,Unpaid,In Transit,2024-07-28,None,Expired
ORD-669892,CUST-10954,Eco Charging Pad,Accessories,2026-01-08,49,Paid,Delivered,2026-01-11,None,No Warranty
ORD-756526,CUST-10954,Ultra Smartwatch v2,Wearables,2026-01-16,349,Paid,Cancelled,2026-01-19,None,Active
ORD-758880,CUST-10954,4K HDR Monitor,Display,2026-01-16,599,Paid,In Transit,2026-01-23,None,Active
ORD-590524,CUST-10954,Eco Charging Pad,Accessories,2026-01-17,49,Paid,Delivered,2026-01-20,None,No Warranty
ORD-513550,CUST-10955,Quantum Laptop 15,Computing,2026-02-05,1499,Paid,Delivered,2026-02-12,None,Active
ORD-961695,CUST-10955,Noise-Cancelling Bud S,Audio,2026-01-25,129,Paid,Delivered,2026-01-29,None,Active
ORD-549152,CUST-10955,4K HDR Monitor,Display,2026-01-25,599,Paid,Delivered,2026-01-28,None,Active
ORD-545820,CUST-10955,Eco Charging Pad,Accessories,2026-02-03,49,Paid,Not Shipped,2026-02-06,None,No Warranty
ORD-332393,CUST-10956,4K HDR Monitor,Display,2025-04-16,599,Paid,In Transit,2025-04-20,None,Expired
ORD-763438,CUST-10956,Ultra Smartwatch v2,Wearables,2025-04-18,349,Paid,Delivered,2025-04-25,None,Expired
ORD-106467,CUST-10957,Secure Router Pro,Networking,2025-10-11,199,Paid,Delivered,2025-10-14,None,Active
ORD-284868,CUST-10957,4K HDR Monitor,Display,2025-09-25,599,Paid,In Transit,2025-10-01,None,Active
ORD-364936,CUST-10957,Ultra Smartwatch v2,Wearables,2025-10-06,349,Paid,Not Shipped,2025-10-12,None,Active
ORD-948820,CUST-10958,Eco Charging Pad,Accessories,2025-11-21,49,Paid,Not Shipped,2025-11-26,None,No Warranty
ORD-162898,CUST-10958,4K HDR Monitor,Display,2025-11-26,599,Paid,Delivered,2025-12-01,None,Active
ORD-203125,CUST-10959,Eco Charging Pad,Accessories,2025-02-26,49,Paid,Delivered,2025-03-05,None,No Warranty
ORD-661157,CUST-10959,Quantum Laptop 15,Computing,2025-02-18,1499,Paid,Not Shipped,2025-02-25,None,Expired
ORD-271128,CUST-10959,Eco Charging Pad,Accessories,2025-02-17,49,Paid,Delivered,2025-02-23,None,No Warranty
ORD-278113,CUST-10960,Ultra Smartwatch v2,Wearables,2025-08-11,349,Paid,Delivered,2025-08-15,None,Active
ORD-153479,CUST-10960,Ultra Smartwatch v2,Wearables,2025-07-24,349,Paid,Not Shipped,2025-07-28,None,Active
ORD-871294,CUST-10960,Quantum Laptop 15,Computing,2025-08-02,1499,Refunded,Delivered,2025-08-06,Completed,Active
ORD-846063,CUST-10960,Secure Router Pro,Networking,2025-07-26,199,Paid,Delivered,2025-07-30,None,Active
ORD-352701,CUST-10960,Secure Router Pro,Networking,2025-08-05,199,Unpaid,Delivered,2025-08-11,None,Active
ORD-186649,CUST-10961,Pro Headphones X,Audio,2024-12-21,299,Paid,Delivered,2024-12-27,None,Expired
ORD-124542,CUST-10961,4K HDR Monitor,Display,2024-12-10,599,Paid,In Transit,2024-12-14,None,Expired
ORD-864860,CUST-10961,Noise-Cancelling Bud S,Audio,2024-12-12,129,Refunded,Not Shipped,2024-12-19,Completed,Expired
ORD-448204,CUST-10962,4K HDR Monitor,Display,2025-10-03,599,Refunded,Delivered,2025-10-10,Completed,Active
ORD-167583,CUST-10962,Ultra Smartwatch v2,Wearables,2025-09-19,349,Paid,Delivered,2025-09-26,None,Active
ORD-346946,CUST-10963,Quantum Laptop 15,Computing,2025-09-01,1499,Paid,Not Shipped,2025-09-07,None,Active
ORD-774529,CUST-10964,Ultra Smartwatch v2,Wearables,2025-03-19,349,Paid,In Transit,2025-03-26,None,Expired
ORD-193895,CUST-10964,Ultra Smartwatch v2,Wearables,2025-03-21,349,Refunded,Delivered,2025-03-24,Completed,Expired
ORD-103576,CUST-10965,Pro Headphones X,Audio,2024-10-22,299,Paid,Not Shipped,2024-10-29,None,Expired
ORD-883564,CUST-10965,Secure Router Pro,Networking,2024-10-30,199,Paid,Not Shipped,2024-11-03,None,Expired
ORD-180594,CUST-10966,Pro Headphones X,Audio,2025-10-24,299,Paid,Not Shipped,2025-10-27,None,Active
ORD-432364,CUST-10967,Quantum Laptop 15,Computing,2025-03-01,1499,Unpaid,Delivered,2025-03-05,None,Expired
ORD-384146,CUST-10967,Secure Router Pro,Networking,2025-02-18,199,Processing Refund,In Transit,2025-02-22,Processing,Expired
ORD-397737,CUST-10968,Pro Headphones X,Audio,2024-08-22,299,Paid,Delivered,2024-08-29,None,Expired
ORD-844827,CUST-10968,Quantum Laptop 15,Computing,2024-08-29,1499,Refunded,Delivered,2024-09-03,Completed,Expired
ORD-975185,CUST-10968,Noise-Cancelling Bud S,Audio,2024-08-21,129,Unpaid,Delivered,2024-08-24,None,Expired
ORD-594461,CUST-10969,Quantum Laptop 15,Computing,2025-04-22,1499,Unpaid,Delivered,2025-04-29,None,Expired
ORD-202326,CUST-10969,Secure Router Pro,Networking,2025-04-25,199,Paid,In Transit,2025-05-02,None,Expired
ORD-751229,CUST-10969,Noise-Cancelling Bud S,Audio,2025-04-21,129,Unpaid,Delivered,2025-04-28,None,Expired
ORD-286051,CUST-10969,Eco Charging Pad,Accessories,2025-04-27,49,Refunded,Cancelled,2025-04-30,Completed,No Warranty
ORD-778307,CUST-10970,Eco Charging Pad,Accessories,2025-12-18,49,Unpaid,Delivered,2025-12-23,None,No Warranty
ORD-418907,CUST-10970,4K HDR Monitor,Display,2025-12-18,599,Paid,Delivered,2025-12-21,None,Active
ORD-158090,CUST-10970,Ultra Smartwatch v2,Wearables,2025-12-05,349,Processing Refund,Delivered,2025-12-09,Processing,Active
ORD-357443,CUST-10970,Pro Headphones X,Audio,2025-12-17,299,Paid,In Transit,2025-12-20,None,Active
ORD-300646,CUST-10970,Ultra Smartwatch v2,Wearables,2025-12-22,349,Processing Refund,Delivered,2025-12-28,Processing,Active
ORD-928236,CUST-10971,Quantum Laptop 15,Computing,2026-05-02,1499,Refunded,Delivered,2026-05-07,Completed,Active
ORD-465939,CUST-10971,Quantum Laptop 15,Computing,2026-04-24,1499,Paid,In Transit,2026-05-01,None,Active
ORD-195039,CUST-10971,Noise-Cancelling Bud S,Audio,2026-05-01,129,Processing Refund,Delivered,2026-05-08,Processing,Active
ORD-465646,CUST-10971,Ultra Smartwatch v2,Wearables,2026-05-01,349,Unpaid,In Transit,2026-05-07,None,Active
ORD-354787,CUST-10972,Eco Charging Pad,Accessories,2026-01-27,49,Paid,Cancelled,2026-02-03,None,No Warranty
ORD-392546,CUST-10972,Ultra Smartwatch v2,Wearables,2026-01-27,349,Paid,Cancelled,2026-01-30,None,Active
ORD-437275,CUST-10973,Secure Router Pro,Networking,2026-05-25,199,Paid,Delivered,2026-05-30,None,Active
ORD-903725,CUST-10974,Quantum Laptop 15,Computing,2024-04-25,1499,Paid,Not Shipped,2024-04-30,None,Expired
ORD-850239,CUST-10974,Quantum Laptop 15,Computing,2024-04-28,1499,Processing Refund,Not Shipped,2024-05-01,Processing,Expired
ORD-219167,CUST-10974,Noise-Cancelling Bud S,Audio,2024-04-23,129,Paid,Not Shipped,2024-04-29,None,Expired
ORD-273856,CUST-10975,Pro Headphones X,Audio,2025-09-07,299,Paid,Cancelled,2025-09-11,None,Active
ORD-886894,CUST-10975,Eco Charging Pad,Accessories,2025-09-06,49,Paid,Delivered,2025-09-11,None,No Warranty
ORD-522972,CUST-10976,Noise-Cancelling Bud S,Audio,2023-12-11,129,Paid,Delivered,2023-12-14,None,Expired
ORD-346643,CUST-10977,4K HDR Monitor,Display,2025-12-08,599,Processing Refund,Delivered,2025-12-13,Processing,Active
ORD-886068,CUST-10978,Noise-Cancelling Bud S,Audio,2024-08-14,129,Unpaid,Delivered,2024-08-20,None,Expired
ORD-423453,CUST-10978,4K HDR Monitor,Display,2024-08-07,599,Unpaid,Not Shipped,2024-08-12,None,Expired
ORD-504342,CUST-10978,Ultra Smartwatch v2,Wearables,2024-08-12,349,Paid,Delivered,2024-08-16,None,Expired
ORD-273731,CUST-10978,Ultra Smartwatch v2,Wearables,2024-08-17,349,Paid,Delivered,2024-08-20,None,Expired
ORD-502110,CUST-10979,Eco Charging Pad,Accessories,2024-09-19,49,Paid,Delivered,2024-09-22,None,No Warranty
ORD-663154,CUST-10979,Eco Charging Pad,Accessories,2024-09-23,49,Paid,Delivered,2024-09-29,None,No Warranty
ORD-161373,CUST-10979,4K HDR Monitor,Display,2024-09-24,599,Paid,In Transit,2024-09-30,None,Expired
ORD-922259,CUST-10979,Secure Router Pro,Networking,2024-09-14,199,Processing Refund,Delivered,2024-09-21,Processing,Expired
ORD-815600,CUST-10980,4K HDR Monitor,Display,2023-10-26,599,Paid,Delivered,2023-11-01,None,Expired
ORD-319036,CUST-10980,Noise-Cancelling Bud S,Audio,2023-10-26,129,Processing Refund,Delivered,2023-10-29,Processing,Expired
ORD-358188,CUST-10980,Noise-Cancelling Bud S,Audio,2023-10-29,129,Refunded,Cancelled,2023-11-04,Completed,Expired
ORD-622835,CUST-10981,Ultra Smartwatch v2,Wearables,2025-03-23,349,Unpaid,Delivered,2025-03-30,None,Expired
ORD-258041,CUST-10981,Ultra Smartwatch v2,Wearables,2025-03-17,349,Paid,Not Shipped,2025-03-20,None,Expired
ORD-576758,CUST-10981,Secure Router Pro,Networking,2025-03-17,199,Unpaid,Delivered,2025-03-23,None,Expired
ORD-826429,CUST-10982,Noise-Cancelling Bud S,Audio,2025-10-31,129,Paid,Delivered,2025-11-05,None,Active
ORD-393831,CUST-10982,Secure Router Pro,Networking,2025-11-01,199,Paid,Delivered,2025-11-08,None,Active
ORD-403609,CUST-10982,Ultra Smartwatch v2,Wearables,2025-10-27,349,Paid,Delivered,2025-11-01,None,Active
ORD-922632,CUST-10982,Quantum Laptop 15,Computing,2025-10-22,1499,Processing Refund,Delivered,2025-10-26,Processing,Active
ORD-125315,CUST-10982,4K HDR Monitor,Display,2025-11-07,599,Paid,Delivered,2025-11-11,None,Active
ORD-139057,CUST-10983,Ultra Smartwatch v2,Wearables,2025-04-30,349,Processing Refund,Delivered,2025-05-07,Processing,Expired
ORD-519373,CUST-10983,Quantum Laptop 15,Computing,2025-04-30,1499,Processing Refund,Delivered,2025-05-03,Processing,Expired
ORD-165242,CUST-10984,Noise-Cancelling Bud S,Audio,2024-06-29,129,Paid,Cancelled,2024-07-04,None,Expired
ORD-104840,CUST-10984,Quantum Laptop 15,Computing,2024-06-28,1499,Paid,Delivered,2024-07-05,None,Expired
ORD-738802,CUST-10984,4K HDR Monitor,Display,2024-06-30,599,Paid,Delivered,2024-07-04,None,Expired
ORD-697043,CUST-10984,Secure Router Pro,Networking,2024-06-26,199,Paid,Delivered,2024-07-01,None,Expired
ORD-800171,CUST-10985,Eco Charging Pad,Accessories,2026-02-08,49,Unpaid,Delivered,2026-02-12,None,No Warranty
ORD-884593,CUST-10985,4K HDR Monitor,Display,2026-02-10,599,Paid,Cancelled,2026-02-15,None,Active
ORD-942688,CUST-10985,Noise-Cancelling Bud S,Audio,2026-01-26,129,Processing Refund,Delivered,2026-01-30,Processing,Active
ORD-537709,CUST-10985,Noise-Cancelling Bud S,Audio,2026-02-07,129,Paid,Delivered,2026-02-12,None,Active
